ss,task,seed,step,K,over_pred,sigma_t
5965,145836,2,14,250,0.1789755340851139,0.07701000376749487
5965,145836,2,14,500,0.22656453646512165,0.07701000376749487
5965,145836,2,14,1000,0.22159290530968445,0.07701000376749487
5965,145836,2,14,2000,0.22159290530968445,0.07701000376749487
5965,145836,2,14,5000,0.21875230209100716,0.07701000376749487
5965,145836,2,15,50,0.14630231059103638,0.07396349301239803
5965,145836,2,15,100,0.21686033745112565,0.07396349301239803
5965,145836,2,15,250,0.2481105145350494,0.07396349301239803
5965,145836,2,15,500,0.10842388224627508,0.07396349301239803
5965,145836,2,15,1000,0.15127447299824415,0.07396349301239803
5965,145836,2,15,2000,-0.007343493228309184,0.07396349301239803
5965,145836,2,15,5000,0.15127447299824415,0.07396349301239803
5965,145836,2,16,50,-0.0028351136170445823,0.07483293126960733
5965,145836,2,16,100,-0.09375123958746412,0.07483293126960733
5965,145836,2,16,250,0.08617488099960446,0.07483293126960733
5965,145836,2,16,500,0.010422274324248582,0.07483293126960733
5965,145836,2,16,1000,-0.009938481044936331,0.07483293126960733
5965,145836,2,16,2000,-0.03432346857822777,0.07483293126960733
5965,145836,2,16,5000,-0.03243132685442174,0.07483293126960733
5965,145836,2,17,50,0.008762643792146751,0.07024669255650484
5965,145836,2,17,100,-0.008756622938742797,0.07024669255650484
5965,145836,2,17,250,0.13636630872103006,0.07024669255650484
5965,145836,2,17,500,0.016813587295292032,0.07024669255650484
5965,145836,2,17,1000,0.02462635292117743,0.07024669255650484
5965,145836,2,17,2000,0.016813587295292032,0.07024669255650484
5965,145836,2,17,5000,-0.03716743639145359,0.07024669255650484
5965,145836,2,18,50,-0.02059680823935961,0.066989117480475
5965,145836,2,18,100,-0.009230499518331547,0.066989117480475
5965,145836,2,18,250,0.049000892502976345,0.066989117480475
5965,145836,2,18,500,0.13045117442058163,0.066989117480475
5965,145836,2,18,1000,-0.044033688445627384,0.066989117480475
5965,145836,2,18,2000,-0.044033688445627384,0.066989117480475
5965,145836,2,18,5000,-0.017987830792768444,0.066989117480475
5965,145836,2,19,50,0.06747906868022946,0.06186178364515131
5965,145836,2,19,100,-0.06344810732702355,0.06186178364515131
5965,145836,2,19,250,0.030069735649119633,0.06186178364515131
5965,145836,2,19,500,-0.0194112313707705,0.06186178364515131
5965,145836,2,19,1000,0.08356891397971367,0.06186178364515131
5965,145836,2,19,2000,-0.027933749362497484,0.06186178364515131
5965,145836,2,19,5000,-0.13754285430951374,0.06186178364515131
5965,145836,2,20,50,-0.020120629568764703,0.064987658162811
5965,145836,2,20,100,0.050658220944070353,0.064987658162811
5965,145836,2,20,250,0.06178582053606896,0.064987658162811
5965,145836,2,20,500,0.015393197143991677,0.064987658162811
5965,145836,2,20,1000,0.06178582053606896,0.064987658162811
5965,145836,2,20,2000,0.0710196846489497,0.064987658162811
5965,145836,2,20,5000,0.06178582053606896,0.064987658162811
5965,145836,2,21,50,0.017286755539186682,0.06206370689371517
5965,145836,2,21,100,0.1557796650988843,0.06206370689371517
5965,145836,2,21,250,0.03314001671672284,0.06206370689371517
5965,145836,2,21,500,0.07125680002266754,0.06206370689371517
5965,145836,2,21,1000,0.1408638862129552,0.06206370689371517
5965,145836,2,21,2000,0.006397333824447404,0.06206370689371517
5965,145836,2,21,5000,0.1408638862129552,0.06206370689371517
5965,145836,2,22,50,0.08735532243440902,0.07055491686139634
5965,145836,2,22,100,0.04901098628662248,0.07055491686139634
5965,145836,2,22,250,-0.01183682070606773,0.07055491686139634
5965,145836,2,22,500,-0.028883273360910233,0.07055491686139634
5965,145836,2,22,1000,0.042382557941861077,0.07055491686139634
5965,145836,2,22,2000,0.07101862214540866,0.07055491686139634
5965,145836,2,22,5000,0.08830272142573892,0.07055491686139634
5965,145836,2,23,50,-0.014677246840822389,0.05940260080816348
5965,145836,2,23,100,-0.07244751232503999,0.05940260080816348
5965,145836,2,23,250,0.10156064061880232,0.05940260080816348
5965,145836,2,23,500,0.08593564061880221,0.05940260080816348
5965,145836,2,23,1000,0.058001891256304505,0.05940260080816348
5965,145836,2,23,2000,-0.06747216240720733,0.05940260080816348
5965,145836,2,23,5000,-0.005923634328780847,0.05940260080816348
5965,145836,2,24,50,0.009234218280728013,0.06006913634991539
5965,145836,2,24,100,0.016337231540772157,0.06006913634991539
5965,145836,2,24,250,-0.03361743497478231,0.06006913634991539
5965,145836,2,24,500,-0.027934103530344978,0.06006913634991539
5965,145836,2,24,1000,0.10629551056836861,0.06006913634991539
5965,145836,2,24,2000,-0.07788168668895457,0.06006913634991539
5965,145836,2,24,5000,0.03599071371904672,0.06006913634991539
5965,9914,0,5,50,-0.14006728442792538,0.33143483963767745
5965,9914,0,5,100,-0.34842997804993525,0.33143483963767745
5965,9914,0,5,250,0.5255368255967682,0.33143483963767745
5965,9914,0,5,500,-0.2705337544586056,0.33143483963767745
5965,9914,0,5,1000,-0.2594133502531749,0.33143483963767745
5965,9914,0,5,2000,-0.3175732240403082,0.33143483963767745
5965,9914,0,5,5000,-0.2682062370606876,0.33143483963767745
5965,9914,0,6,50,-0.30717383577361557,0.30437632730215863
5965,9914,0,6,100,-0.26973089346736256,0.30437632730215863
5965,9914,0,6,250,-0.18837184467835655,0.30437632730215863
5965,9914,0,6,500,-0.19344623793370064,0.30437632730215863
5965,9914,0,6,1000,-0.21736837756603755,0.30437632730215863
5965,9914,0,6,2000,-0.30717383577361423,0.30437632730215863
5965,9914,0,6,5000,-0.30717383577361423,0.30437632730215863
5965,9914,0,7,50,-0.2726367825696534,0.3107844943305287
5965,9914,0,7,100,-0.19990809969818646,0.3107844943305287
5965,9914,0,7,250,-0.2990384375545625,0.3107844943305287
5965,9914,0,7,500,-0.32980750043650664,0.3107844943305287
5965,9914,0,7,1000,-0.24853692225187696,0.3107844943305287
5965,9914,0,7,2000,-0.2367781266368998,0.3107844943305287
5965,9914,0,7,5000,-0.2881016001097514,0.3107844943305287
5965,9914,0,8,50,-0.23429471390087675,0.2827893793280777
5965,9914,0,8,100,0.062250567459031125,0.2827893793280777
5965,9914,0,8,250,-0.26772802811104757,0.2827893793280777
5965,9914,0,8,500,0.009017765832731839,0.2827893793280777
5965,9914,0,8,1000,-0.04253994038562248,0.2827893793280777
5965,9914,0,8,2000,-0.09979834938016074,0.2827893793280777
5965,9914,0,8,5000,-0.2458208357237297,0.2827893793280777
5965,9914,0,9,50,-0.053000127834176514,0.2101212051545288
5965,9914,0,9,100,0.1128347072909136,0.2101212051545288
5965,9914,0,9,250,0.5291606127310374,0.2101212051545288
5965,9914,0,9,500,-0.0506648156693531,0.2101212051545288
5965,9914,0,9,1000,0.08899636140280853,0.2101212051545288
5965,9914,0,9,2000,0.6578631270110503,0.2101212051545288
5965,9914,0,9,5000,0.6604431948567017,0.2101212051545288
5965,9914,0,10,50,0.10872335748671857,0.21521047781244626
5965,9914,0,10,100,-0.12628808523110013,0.21521047781244626
5965,9914,0,10,250,0.11710195243321575,0.21521047781244626
5965,9914,0,10,500,-0.15962240590157495,0.21521047781244626
5965,9914,0,10,1000,-0.07860593711805641,0.21521047781244626
5965,9914,0,10,2000,0.11308998590706104,0.21521047781244626
5965,9914,0,10,5000,-0.03244805567334286,0.21521047781244626
5965,9914,0,11,50,-0.2388016481255154,0.22802209338573162
5965,9914,0,11,100,-0.27456559764036814,0.22802209338573162
5965,9914,0,11,250,-0.1594606644882901,0.22802209338573162
5965,9914,0,11,500,-0.04881005088423829,0.22802209338573162
5965,9914,0,11,1000,-0.11405380883490135,0.22802209338573162
5965,9914,0,11,2000,-0.11405380883490135,0.22802209338573162
5965,9914,0,11,5000,-0.16156369259933645,0.22802209338573162
5965,9914,0,12,50,-0.08384713838517233,0.18249842515828513
5965,9914,0,12,100,0.18266022922850467,0.18249842515828513
5965,9914,0,12,250,-0.18170887792771306,0.18249842515828513
5965,9914,0,12,500,0.23244462597590565,0.18249842515828513
5965,9914,0,12,1000,0.7097330136439605,0.18249842515828513
5965,9914,0,12,2000,0.1128421123194735,0.18249842515828513
5965,9914,0,12,5000,-0.07537578571250514,0.18249842515828513
5965,9914,0,13,50,0.04236806577535979,0.15546876455098688
5965,9914,0,13,100,0.1412824885884617,0.15546876455098688
5965,9914,0,13,250,0.18790961500087272,0.15546876455098688
5965,9914,0,13,500,-0.11299878713426958,0.15546876455098688
5965,9914,0,13,1000,0.000968499787982191,0.15546876455098688
5965,9914,0,13,2000,0.08522291474395804,0.15546876455098688
5965,9914,0,13,5000,0.09230329126237835,0.15546876455098688
5965,9914,0,14,50,-0.12001290813399412,0.14363515146930939
5965,9914,0,14,100,0.20159683594821842,0.14363515146930939
5965,9914,0,14,250,-0.06557581502082754,0.14363515146930939
5965,9914,0,14,500,-0.08981013506772084,0.14363515146930939
5965,9914,0,14,1000,-0.08278666034770832,0.14363515146930939
5965,9914,0,14,2000,-0.11227426355042291,0.14363515146930939
5965,9914,0,14,5000,-0.08981013506772084,0.14363515146930939
5965,9914,0,15,50,-0.11574176560824034,0.1419933541238559
5965,9914,0,15,100,-0.06652794579830867,0.1419933541238559
5965,9914,0,15,250,-0.038510435633933415,0.1419933541238559
5965,9914,0,15,500,-0.00248380247436919,0.1419933541238559
5965,9914,0,15,1000,-0.038510435633933415,0.1419933541238559
5965,9914,0,15,2000,-0.031803818188621436,0.1419933541238559
5965,9914,0,15,5000,-0.038510435633933415,0.1419933541238559
5965,9914,0,16,50,0.2502381301289579,0.11256555693578364
5965,9914,0,16,100,0.16640814023097605,0.11256555693578364
5965,9914,0,16,250,0.12668951572672238,0.11256555693578364
5965,9914,0,16,500,0.16220948903744037,0.11256555693578364
5965,9914,0,16,1000,0.20466095881868718,0.11256555693578364
5965,9914,0,16,2000,0.2502381301289579,0.11256555693578364
5965,9914,0,16,5000,0.17115632249133284,0.11256555693578364
5965,9914,0,17,50,-0.07249639881768832,0.11296402076739026
5965,9914,0,17,100,-0.09962647476989933,0.11296402076739026
5965,9914,0,17,250,0.026332671297796706,0.11296402076739026
5965,9914,0,17,500,0.0049087544586078335,0.11296402076739026
5965,9914,0,17,1000,-0.1489131756503953,0.11296402076739026
5965,9914,0,17,2000,-0.10615186388466208,0.11296402076739026
5965,9914,0,17,5000,-0.06950710570951091,0.11296402076739026
5965,9914,0,18,50,-0.021572796887082024,0.1477947787527088
5965,9914,0,18,100,-0.04913002606570116,0.1477947787527088
5965,9914,0,18,250,-0.059915645032550424,0.1477947787527088
5965,9914,0,18,500,0.14601975817515156,0.1477947787527088
5965,9914,0,18,1000,-0.09116720398593203,0.1477947787527088
5965,9914,0,18,2000,-0.013207453044325135,0.1477947787527088
5965,9914,0,18,5000,0.14601975817515156,0.1477947787527088
5965,9914,0,19,50,0.00564730862288243,0.11413469905582539
5965,9914,0,19,100,-0.06620251428001289,0.11413469905582539
5965,9914,0,19,250,-0.02714176810256763,0.11413469905582539
5965,9914,0,19,500,-0.05220116422638543,0.11413469905582539
5965,9914,0,19,1000,-0.039948570127958605,0.11413469905582539
5965,9914,0,19,2000,-0.05290698036966035,0.11413469905582539
5965,9914,0,19,5000,-0.05290698036966035,0.11413469905582539
5965,9914,0,20,50,-0.007959236486990484,0.0974784056652516
5965,9914,0,20,100,0.11259384899353997,0.0974784056652516
5965,9914,0,20,250,0.009503379810931856,0.0974784056652516
5965,9914,0,20,500,-0.0933454515976152,0.0974784056652516
5965,9914,0,20,1000,-0.0574942006934227,0.0974784056652516
5965,9914,0,20,2000,-0.07362118368212445,0.0974784056652516
5965,9914,0,20,5000,-0.0009591460676945385,0.0974784056652516
5965,9914,0,21,50,0.18813800167119832,0.14116693058009797
5965,9914,0,21,100,0.013933925319897789,0.14116693058009797
5965,9914,0,21,250,-0.09939458045446647,0.14116693058009797
5965,9914,0,21,500,-0.07369367501434199,0.14116693058009797
5965,9914,0,21,1000,-0.09440086303659179,0.14116693058009797
5965,9914,0,21,2000,0.014817072410266752,0.14116693058009797
5965,9914,0,21,5000,-0.07369367501434199,0.14116693058009797
5965,9914,0,22,50,-0.018286133421465456,0.11715566449523897
5965,9914,0,22,100,-0.0842551944326666,0.11715566449523897
5965,9914,0,22,250,-0.027866681424758788,0.11715566449523897
5965,9914,0,22,500,0.021829244718266527,0.11715566449523897
5965,9914,0,22,1000,-0.025773007033999096,0.11715566449523897
5965,9914,0,22,2000,0.010223226534632812,0.11715566449523897
5965,9914,0,22,5000,-0.025773007033999096,0.11715566449523897
5965,9914,0,23,50,-0.05033782519767527,0.09520875980399784
5965,9914,0,23,100,0.013445583173280595,0.09520875980399784
5965,9914,0,23,250,-0.04953223603801349,0.09520875980399784
5965,9914,0,23,500,-0.056931028784515836,0.09520875980399784
5965,9914,0,23,1000,-0.08206876231573279,0.09520875980399784
5965,9914,0,23,2000,-0.056931028784515836,0.09520875980399784
5965,9914,0,23,5000,-0.05251724202439412,0.09520875980399784
5965,9914,0,24,50,0.03617083634730989,0.10725005405925656
5965,9914,0,24,100,-0.028740474794840654,0.10725005405925656
5965,9914,0,24,250,-0.09898379623855669,0.10725005405925656
5965,9914,0,24,500,-0.06435827243022141,0.10725005405925656
5965,9914,0,24,1000,-0.06942253248858765,0.10725005405925656
5965,9914,0,24,2000,-0.06160243259085607,0.10725005405925656
5965,9914,0,24,5000,-0.06160243259085607,0.10725005405925656
5965,9914,1,5,50,-0.25312842969743676,0.3795429235669261
5965,9914,1,5,100,-0.02739003142849794,0.3795429235669261
5965,9914,1,5,250,-0.3046861359157911,0.3795429235669261
5965,9914,1,5,500,-0.20127764024344486,0.3795429235669261
5965,9914,1,5,1000,-0.23734558566760644,0.3795429235669261
5965,9914,1,5,2000,-0.23220727532363794,0.3795429235669261
5965,9914,1,5,5000,-0.18064956910528362,0.3795429235669261
5965,9914,1,6,50,-0.20030563281035663,0.37469849349219864
5965,9914,1,6,100,-0.22599835374522947,0.37469849349219864
5965,9914,1,6,250,-0.26369384649921346,0.37469849349219864
5965,9914,1,6,500,-0.22816490920655474,0.37469849349219864
5965,9914,1,6,1000,-0.08174800765757806,0.37469849349219864
5965,9914,1,6,2000,-0.09204957159960991,0.37469849349219864
5965,9914,1,6,5000,-0.2209313655184454,0.37469849349219864
5965,9914,1,7,50,-0.11532357636377155,0.3179253985218066
5965,9914,1,7,100,-0.2143276389962827,0.3179253985218066
5965,9914,1,7,250,-0.20222821206754615,0.3179253985218066
5965,9914,1,7,500,-0.13683362537726595,0.3179253985218066
5965,9914,1,7,1000,-0.11838263263575155,0.3179253985218066
5965,9914,1,7,2000,-0.19916915579556338,0.3179253985218066
5965,9914,1,7,5000,-0.17806482439949078,0.3179253985218066
5965,9914,1,8,50,-0.0900373525230097,0.26324292953753214
5965,9914,1,8,100,0.009269147065427141,0.26324292953753214
5965,9914,1,8,250,-0.04831586266244159,0.26324292953753214
5965,9914,1,8,500,-0.11502503679129872,0.26324292953753214
5965,9914,1,8,1000,-0.04493839016237933,0.26324292953753214
5965,9914,1,8,2000,-0.09133362225935804,0.26324292953753214
5965,9914,1,8,5000,-0.1771072372851743,0.26324292953753214
5965,9914,1,9,50,-0.054921537876330584,0.2828584386192267
5965,9914,1,9,100,0.07168106619939585,0.2828584386192267
5965,9914,1,9,250,0.04639250392856198,0.2828584386192267
5965,9914,1,9,500,0.1541532077024766,0.2828584386192267
5965,9914,1,9,1000,0.06096131301289698,0.2828584386192267
5965,9914,1,9,2000,0.058384363074008516,0.2828584386192267
5965,9914,1,9,5000,0.15641797722681017,0.2828584386192267
5965,9914,1,10,50,-0.06540471988725705,0.25360633455811654
5965,9914,1,10,100,-0.09665978648574514,0.25360633455811654
5965,9914,1,10,250,-0.047853243246612664,0.25360633455811654
5965,9914,1,10,500,-0.04775619839864331,0.25360633455811654
5965,9914,1,10,1000,-0.009899353969717861,0.25360633455811654
5965,9914,1,10,2000,0.01988600932877782,0.25360633455811654
5965,9914,1,10,5000,-0.03172703973460311,0.25360633455811654
5965,9914,1,11,50,-0.034958360355192286,0.17707397738933559
5965,9914,1,11,100,-0.09239293108178803,0.17707397738933559
5965,9914,1,11,250,0.06580264273777225,0.17707397738933559
5965,9914,1,11,500,-0.09045125464568005,0.17707397738933559
5965,9914,1,11,1000,0.05960307487964811,0.17707397738933559
5965,9914,1,11,2000,0.05999437217829473,0.17707397738933559
5965,9914,1,11,5000,-0.04495008231273989,0.17707397738933559
5965,9914,1,12,50,-0.12990407759846312,0.193583197437374
5965,9914,1,12,100,-0.10430099648299951,0.193583197437374
5965,9914,1,12,250,0.02689506373001438,0.193583197437374
5965,9914,1,12,500,-0.10696680676460868,0.193583197437374
5965,9914,1,12,1000,0.004509662393056613,0.193583197437374
5965,9914,1,12,2000,-0.02191498715422424,0.193583197437374
5965,9914,1,12,5000,-0.02191498715422424,0.193583197437374
5965,9914,1,13,50,-0.03478648574493115,0.13817508804812187
5965,9914,1,13,100,-0.046790816517422895,0.13817508804812187
5965,9914,1,13,250,0.09342963508019475,0.13817508804812187
5965,9914,1,13,500,0.018775255044772843,0.13817508804812187
5965,9914,1,13,1000,0.08077794891621748,0.13817508804812187
5965,9914,1,13,2000,0.008208669027960247,0.13817508804812187
5965,9914,1,13,5000,-0.023848868823425518,0.13817508804812187
5965,9914,1,14,50,-0.05588808897258701,0.15893529292434344
5965,9914,1,14,100,-0.06806585330872306,0.15893529292434344
