ss,task,seed,step,U,K,gap_norm,retains_top,sel_obj_rank,reg_restrict,reg_full
5859,9977,3,20,3444,1700,0.00302,1,0.9997,0.0,0.0050967930760550395
5859,9977,3,21,3443,1592,0.02014,0,0.9991,0.0,0.0050967930760550395
5859,9977,3,22,3442,1653,0.0,1,1.0,0.0,0.0050967930760550395
5859,9977,3,23,3441,1422,0.0,1,0.9985,0.0,0.0050967930760550395
5859,9977,3,24,3440,1547,0.00869,1,0.9971,0.0,0.0050967930760550395
5859,9977,4,5,3459,1000,0.0,1,0.5068,0.0,0.0
5859,9977,4,6,3458,1020,0.01311,0,0.9546,0.0,0.0
5859,9977,4,7,3457,1078,0.0,1,0.9546,0.0,0.0
5859,9977,4,8,3456,1313,0.0,1,0.8481,0.0,0.0
5859,9977,4,9,3455,1322,0.0,1,0.848,0.0,0.0
5859,9977,4,10,3454,1413,0.0,1,0.9545,0.0,0.0
5859,9977,4,11,3453,1565,0.0,1,0.5074,0.0,0.0
5859,9977,4,12,3452,1468,0.00597,1,0.9806,0.0,0.0
5859,9977,4,13,3451,1637,0.0,1,0.9548,0.0,0.0
5859,9977,4,14,3450,1658,0.01047,0,0.9858,0.0,0.0
5859,9977,4,15,3449,1998,0.00083,1,0.9971,0.0,0.0
5859,9977,4,16,3448,1770,0.00909,1,0.9927,0.0,0.0
5859,9977,4,17,3447,1931,0.01241,0,0.9887,0.0,0.0
5859,9977,4,18,3446,1649,0.0,1,0.9559,0.0,0.0
5859,9977,4,19,3445,1841,0.0,1,0.9913,0.0,0.0
5859,9977,4,20,3444,1826,0.01971,0,0.998,0.0,0.0
5859,9977,4,21,3443,2241,0.00773,1,1.0,0.0,0.0
5859,9977,4,22,3442,1780,0.00218,1,0.9985,0.0,0.0
5859,9977,4,23,3441,1758,0.01226,0,0.9991,0.0,0.0
5859,9977,4,24,3440,1623,0.0,1,0.9997,0.0,0.0
5859,125923,0,5,5042,1000,0.0,1,0.9342,0.032709011049296466,0.01401602476261099
5859,125923,0,6,5041,1059,0.0,1,0.9341,0.032709011049296466,0.01401602476261099
5859,125923,0,7,5040,1059,0.0,1,0.9946,0.032709011049296466,0.01401602476261099
5859,125923,0,8,5039,1157,0.0,1,0.9343,0.032709011049296466,0.01401602476261099
5859,125923,0,9,5038,1379,0.0,1,0.9343,0.032709011049296466,0.01401602476261099
5859,125923,0,10,5037,1931,0.0,1,0.3359,0.032709011049296466,0.01401602476261099
5859,125923,0,11,5036,1760,0.0,1,0.9343,0.032709011049296466,0.01401602476261099
5859,125923,0,12,5035,1897,0.0,1,0.9343,0.032709011049296466,0.01401602476261099
5859,125923,0,13,5034,2498,0.0,1,0.9946,0.032709011049296466,0.01401602476261099
5859,125923,0,14,5033,2807,0.00168,1,0.9344,0.032709011049296466,0.01401602476261099
5859,125923,0,15,5032,2783,0.0,1,0.9946,0.032709011049296466,0.01401602476261099
5859,125923,0,16,5031,3334,0.03002,0,0.9346,0.032709011049296466,0.01401602476261099
5859,125923,0,17,5030,2675,0.0,1,0.9946,0.032709011049296466,0.01401602476261099
5859,125923,0,18,5029,2500,0.00527,1,0.9348,0.032709011049296466,0.01401602476261099
5859,125923,0,19,5028,3252,0.0,1,0.3393,0.032709011049296466,0.01401602476261099
5859,125923,0,20,5027,3399,0.0,1,0.9348,0.032709011049296466,0.01401602476261099
5859,125923,0,21,5026,3748,0.0,1,0.9347,0.032709011049296466,0.01401602476261099
5859,125923,0,22,5025,4136,0.0,1,0.9946,0.032709011049296466,0.01401602476261099
5859,125923,0,23,5024,3798,0.0,1,0.3394,0.032709011049296466,0.01401602476261099
5859,125923,0,24,5023,5023,0.0,1,0.9349,0.032709011049296466,0.01401602476261099
5859,125923,1,5,5042,1000,0.0,1,0.9342,0.032709011049296466,0.032709011049296466
5859,125923,1,6,5041,1029,0.0,1,0.9341,0.032709011049296466,0.032709011049296466
5859,125923,1,7,5040,1274,0.0,1,0.9341,0.032709011049296466,0.032709011049296466
5859,125923,1,8,5039,1592,0.0,1,0.9341,0.032709011049296466,0.032709011049296466
5859,125923,1,9,5038,1442,0.0,1,0.9341,0.032709011049296466,0.032709011049296466
5859,125923,1,10,5037,1337,0.0,1,0.9341,0.032709011049296466,0.032709011049296466
5859,125923,1,11,5036,1549,0.0,1,0.3318,0.032709011049296466,0.032709011049296466
5859,125923,1,12,5035,1935,0.0,1,0.9946,0.032709011049296466,0.032709011049296466
5859,125923,1,13,5034,2933,0.0,1,0.9342,0.032709011049296466,0.032709011049296466
5859,125923,1,14,5033,2706,0.01851,0,0.9342,0.032709011049296466,0.032709011049296466
5859,125923,1,15,5032,3141,0.01814,0,0.337,0.032709011049296466,0.032709011049296466
5859,125923,1,16,5031,3383,0.0166,0,0.9342,0.032709011049296466,0.032709011049296466
5859,125923,1,17,5030,2833,0.10554,0,0.3392,0.032709011049296466,0.032709011049296466
5859,125923,1,18,5029,3128,0.0,1,0.9342,0.032709011049296466,0.032709011049296466
5859,125923,1,19,5028,2936,0.14604,0,0.9342,0.032709011049296466,0.032709011049296466
5859,125923,1,20,5027,3223,0.09275,0,0.9342,0.032709011049296466,0.032709011049296466
5859,125923,1,21,5026,2961,0.0,1,0.9341,0.032709011049296466,0.032709011049296466
5859,125923,1,22,5025,3108,0.0,1,0.3393,0.032709011049296466,0.032709011049296466
5859,125923,1,23,5024,3287,0.0,1,0.9341,0.032709011049296466,0.032709011049296466
5859,125923,1,24,5023,3355,0.02825,0,0.9341,0.032709011049296466,0.032709011049296466
5889,9971,0,,,,,,,0.0,0.0
5859,125923,2,5,5042,1000,0.0,1,0.9344,0.032709011049296466,0.032709011049296466
5859,125923,2,6,5041,1000,0.0,1,0.9343,0.032709011049296466,0.032709011049296466
5859,125923,2,7,5040,1000,0.0,1,0.9946,0.032709011049296466,0.032709011049296466
5859,125923,2,8,5039,1000,0.0,1,0.9345,0.032709011049296466,0.032709011049296466
5859,125923,2,9,5038,1000,0.00169,1,0.9946,0.032709011049296466,0.032709011049296466
5859,125923,2,10,5037,1000,0.0,1,0.9347,0.032709011049296466,0.032709011049296466
5859,125923,2,11,5036,1005,0.0,1,0.9347,0.032709011049296466,0.032709011049296466
5859,125923,2,12,5035,1099,0.0,1,0.9347,0.032709011049296466,0.032709011049296466
5859,125923,2,13,5034,1397,0.0,1,0.9346,0.032709011049296466,0.032709011049296466
5859,125923,2,14,5033,1447,0.0,1,0.9946,0.032709011049296466,0.032709011049296466
5859,125923,2,15,5032,1656,0.0,1,0.9946,0.032709011049296466,0.032709011049296466
5859,125923,2,16,5031,1595,0.00078,1,0.9946,0.032709011049296466,0.032709011049296466
5859,125923,2,17,5030,1905,0.01087,0,0.9352,0.032709011049296466,0.032709011049296466
5859,125923,2,18,5029,2021,0.0,1,0.9946,0.032709011049296466,0.032709011049296466
5859,125923,2,19,5028,2182,0.0,1,0.9354,0.032709011049296466,0.032709011049296466
5859,125923,2,20,5027,2033,0.0,1,0.9353,0.032709011049296466,0.032709011049296466
5859,125923,2,21,5026,2197,0.0,1,0.3394,0.032709011049296466,0.032709011049296466
5859,125923,2,22,5025,2235,0.02332,0,0.9946,0.032709011049296466,0.032709011049296466
5859,125923,2,23,5024,2982,0.00203,1,0.9355,0.032709011049296466,0.032709011049296466
5859,125923,2,24,5023,2549,0.0,1,0.9355,0.032709011049296466,0.032709011049296466
5859,125923,3,5,5042,1000,0.0,1,0.9344,0.032709011049296466,0.032709011049296466
5859,125923,3,6,5041,1063,0.0,1,0.9343,0.032709011049296466,0.032709011049296466
5859,125923,3,7,5040,1039,0.0,1,0.9343,0.032709011049296466,0.032709011049296466
5859,125923,3,8,5039,1315,4e-05,1,0.3388,0.032709011049296466,0.032709011049296466
5859,125923,3,9,5038,1254,0.0,1,0.9343,0.032709011049296466,0.032709011049296466
5859,125923,3,10,5037,1530,0.0,1,0.9343,0.032709011049296466,0.032709011049296466
5859,125923,3,11,5036,1983,0.0,1,0.9343,0.032709011049296466,0.032709011049296466
5859,125923,3,12,5035,1944,0.0,1,0.9343,0.032709011049296466,0.032709011049296466
5859,125923,3,13,5034,2334,0.0,1,0.3317,0.032709011049296466,0.032709011049296466
5859,125923,3,14,5033,2985,0.0,1,0.9342,0.032709011049296466,0.032709011049296466
5859,125923,3,15,5032,2574,0.02228,0,0.9342,0.032709011049296466,0.032709011049296466
5859,125923,3,16,5031,3540,0.0,1,0.9946,0.032709011049296466,0.032709011049296466
5859,125923,3,17,5030,3069,0.0,1,0.9344,0.032709011049296466,0.032709011049296466
5859,125923,3,18,5029,3366,0.0,1,0.9946,0.032709011049296466,0.032709011049296466
5859,125923,3,19,5028,3384,0.02276,0,0.3363,0.032709011049296466,0.032709011049296466
5859,125923,3,20,5027,3707,0.0,1,0.339,0.032709011049296466,0.032709011049296466
5859,125923,3,21,5026,3219,0.0,1,0.9345,0.032709011049296466,0.032709011049296466
5859,125923,3,22,5025,3871,0.0,1,0.9345,0.032709011049296466,0.032709011049296466
5859,125923,3,23,5024,3225,0.0,1,0.339,0.032709011049296466,0.032709011049296466
5859,125923,3,24,5023,4003,0.0,1,0.9345,0.032709011049296466,0.032709011049296466
5859,125923,4,5,5042,1000,0.0,1,0.9342,0.032709011049296466,0.032709011049296466
5859,125923,4,6,5041,1103,0.0,1,0.9946,0.032709011049296466,0.032709011049296466
5859,125923,4,7,5040,1297,0.0,1,0.3361,0.032709011049296466,0.032709011049296466
5859,125923,4,8,5039,1475,0.0,1,0.9343,0.032709011049296466,0.032709011049296466
5859,125923,4,9,5038,1825,0.0,1,0.9343,0.032709011049296466,0.032709011049296466
5859,125923,4,10,5037,1802,0.00355,1,0.9343,0.032709011049296466,0.032709011049296466
5859,125923,4,11,5036,1733,0.0,1,0.9343,0.032709011049296466,0.032709011049296466
5859,125923,4,12,5035,2425,0.12013,0,0.9343,0.032709011049296466,0.032709011049296466
5859,125923,4,13,5034,1898,0.17174,0,0.3176,0.032709011049296466,0.032709011049296466
5859,125923,4,14,5033,2267,0.0,1,0.9946,0.032709011049296466,0.032709011049296466
5859,125923,4,15,5032,2433,0.0,1,0.9946,0.032709011049296466,0.032709011049296466
5859,125923,4,16,5031,2877,0.0,1,0.3393,0.032709011049296466,0.032709011049296466
5859,125923,4,17,5030,2593,0.0,1,0.9346,0.032709011049296466,0.032709011049296466
5859,125923,4,18,5029,3028,0.01308,0,0.3372,0.032709011049296466,0.032709011049296466
5859,125923,4,19,5028,2566,0.0,1,0.9946,0.032709011049296466,0.032709011049296466
5859,125923,4,20,5027,2710,0.0,1,0.9946,0.032709011049296466,0.032709011049296466
5859,125923,4,21,5026,2774,0.0,1,0.9349,0.032709011049296466,0.032709011049296466
5859,125923,4,22,5025,3073,0.0,1,0.9349,0.032709011049296466,0.032709011049296466
5859,125923,4,23,5024,2995,0.0,1,0.9349,0.032709011049296466,0.032709011049296466
5859,125923,4,24,5023,2868,0.0,1,0.9349,0.032709011049296466,0.032709011049296466
5889,9971,1,,,,,,,0.0,0.0
5889,9971,2,,,,,,,0.0,0.0
5889,9971,3,,,,,,,0.0,0.0
5889,9971,4,,,,,,,0.16279353544118425,0.16279353544118425
5889,3918,0,,,,,,,0.0,0.0
5889,3918,1,,,,,,,0.0,0.0
5889,3918,2,,,,,,,0.0,0.0
5889,3918,3,,,,,,,0.0,0.0
5889,3918,4,,,,,,,0.0,0.0
4796,3549,1,,,,,,,0.0,0.0
4796,3549,0,,,,,,,0.0,0.0
4796,3549,2,,,,,,,0.008695270621101203,0.008695270621101203
4796,3549,3,,,,,,,0.0,0.0
4796,3549,4,,,,,,,0.0,0.0
4796,3918,0,,,,,,,0.17242829827916228,0.17242829827916228
4796,3918,2,,,,,,,0.17242829827916228,0.17242829827916228
4796,3918,1,,,,,,,0.17242829827916228,0.17242829827916228
4796,3918,3,,,,,,,0.17242829827916228,0.17242829827916228
4796,3918,4,,,,,,,0.17242829827916228,0.17242829827916228
4796,9903,0,,,,,,,0.07042253521126762,0.07042253521126762
4796,9903,2,,,,,,,0.05633802816901412,0.05633802816901412
4796,9903,1,,,,,,,0.07042253521126762,0.07042253521126762
4796,9903,3,,,,,,,0.0,0.0
4796,9903,4,,,,,,,0.04225352112676062,0.04225352112676062
4796,23,0,,,,,,,0.010198330089207563,0.010198330089207563
4796,23,1,,,,,,,0.010198330089207563,0.010198330089207563
4796,23,2,,,,,,,0.010198330089207563,0.010198330089207563
4796,23,3,,,,,,,0.010198330089207563,0.010198330089207563
4796,23,4,,,,,,,0.010198330089207563,0.010198330089207563
6766,3903,0,5,39150,1000,0.00573,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,0,6,39149,1112,0.0,1,0.2776,0.2856983364965926,0.2856983364965926
6766,3903,0,7,39148,1381,0.0158,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,0,8,39147,1537,0.01645,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,0,9,39146,1289,0.0746,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,0,10,39145,1768,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,0,11,39144,1417,0.00371,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,0,12,39143,2017,0.11155,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,0,13,39142,1527,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,0,14,39141,1405,0.18765,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,0,15,39140,1868,0.10135,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,0,16,39139,1528,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,0,17,39138,1647,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,0,18,39137,1938,0.12128,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,0,19,39136,1496,0.01599,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,0,20,39135,1594,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,0,21,39134,1790,0.00271,1,0.1991,0.2856983364965926,0.2856983364965926
6766,3903,0,22,39133,1819,0.0037,1,0.2488,0.2856983364965926,0.2856983364965926
6766,3903,0,23,39132,1990,0.00181,1,0.2488,0.2856983364965926,0.2856983364965926
6766,3903,0,24,39131,2848,0.01716,0,0.1991,0.2856983364965926,0.2856983364965926
6766,3903,1,5,39150,1000,0.0,1,0.0967,0.07145249525510489,0.07145249525510489
6766,3903,1,6,39149,1000,0.0,1,0.1491,0.07145249525510489,0.07145249525510489
6766,3903,1,7,39148,1000,0.16724,0,0.9813,0.07145249525510489,0.07145249525510489
6766,3903,1,8,39147,1000,0.04491,0,0.9683,0.07145249525510489,0.07145249525510489
6766,3903,1,9,39146,1000,0.06707,0,0.9997,0.07145249525510489,0.07145249525510489
6766,3903,1,10,39145,1000,0.00679,1,0.9944,0.07145249525510489,0.07145249525510489
6766,3903,1,11,39144,1000,0.01697,0,0.199,0.07145249525510489,0.07145249525510489
6766,3903,1,12,39143,1000,0.08674,0,0.9814,0.07145249525510489,0.07145249525510489
6766,3903,1,13,39142,1000,0.00278,1,0.2971,0.07145249525510489,0.07145249525510489
6766,3903,1,14,39141,1000,0.08108,0,0.2971,0.07145249525510489,0.07145249525510489
6766,3903,1,15,39140,1000,0.03405,0,0.9814,0.07145249525510489,0.07145249525510489
6766,3903,1,16,39139,1000,0.00402,1,0.9997,0.07145249525510489,0.07145249525510489
6766,3903,1,17,39138,1000,0.01894,0,0.9684,0.07145249525510489,0.07145249525510489
6766,3903,1,18,39137,1000,0.0,1,0.9684,0.07145249525510489,0.07145249525510489
6766,3903,1,19,39136,1000,0.1709,0,0.3109,0.07145249525510489,0.07145249525510489
6766,3903,1,20,39135,1000,0.08159,0,0.9944,0.07145249525510489,0.07145249525510489
6766,3903,1,21,39134,1000,0.10724,0,0.9997,0.07145249525510489,0.07145249525510489
6766,3903,1,22,39133,1000,0.0537,0,0.9944,0.07145249525510489,0.07145249525510489
6766,3903,1,23,39132,1000,0.06884,0,0.9815,0.07145249525510489,0.07145249525510489
6766,3903,1,24,39131,1000,0.06753,0,0.9944,0.07145249525510489,0.07145249525510489
6766,3903,4,5,39150,1000,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,4,6,39149,1000,0.0,1,0.2971,0.2856983364965926,0.2856983364965926
6766,3903,4,7,39148,1000,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,4,8,39147,1000,0.0,1,0.3109,0.2856983364965926,0.2856983364965926
6766,3903,4,9,39146,1000,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,4,10,39145,1000,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,4,11,39144,1000,0.0763,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,4,12,39143,1000,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,4,13,39142,1000,0.0,1,0.2971,0.2856983364965926,0.2856983364965926
6766,3903,4,14,39141,1000,0.0,1,0.1991,0.2856983364965926,0.2856983364965926
6766,3903,4,15,39140,1000,0.0,1,0.2488,0.2856983364965926,0.2856983364965926
6766,3903,4,16,39139,1000,0.01299,0,0.3109,0.2856983364965926,0.2856983364965926
6766,3903,4,17,39138,1000,0.02296,0,0.2971,0.2856983364965926,0.2856983364965926
6766,3903,4,18,39137,1000,0.08103,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,4,19,39136,1000,0.15034,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,4,20,39135,1000,0.02827,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,4,21,39134,1000,0.16747,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,4,22,39133,1000,0.16395,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,4,23,39132,1000,0.01485,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,4,24,39131,1000,0.24502,0,0.2778,0.2856983364965926,0.2856983364965926
6766,3903,2,5,39150,1000,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,2,6,39149,1051,0.00373,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,2,7,39148,1192,0.03152,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,2,8,39147,1295,0.0,1,0.2488,0.2856983364965926,0.2856983364965926
6766,3903,2,9,39146,1699,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,2,10,39145,1834,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,2,11,39144,1800,0.00119,1,0.3109,0.2856983364965926,0.2856983364965926
6766,3903,2,12,39143,2129,0.0,1,0.3109,0.2856983364965926,0.2856983364965926
6766,3903,2,13,39142,1678,0.06745,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,2,14,39141,2117,0.03364,0,0.1991,0.2856983364965926,0.2856983364965926
6766,3903,2,15,39140,2388,0.07271,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,2,16,39139,2647,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,2,17,39138,2824,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,2,18,39137,2748,0.11327,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,2,19,39136,2880,0.25265,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,2,20,39135,1823,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,2,21,39134,1961,0.03807,0,0.3109,0.2856983364965926,0.2856983364965926
6766,3903,2,22,39133,1909,0.02117,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,2,23,39132,1800,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,2,24,39131,2385,0.09538,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,3,5,39150,1000,0.0421,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,3,6,39149,1031,0.04836,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,3,7,39148,1000,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,3,8,39147,1104,0.0,1,0.199,0.2856983364965926,0.2856983364965926
6766,3903,3,9,39146,1072,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,3,10,39145,1101,0.00678,1,0.199,0.2856983364965926,0.2856983364965926
6766,3903,3,11,39144,1162,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,3,12,39143,1297,0.0,1,0.3109,0.2856983364965926,0.2856983364965926
6766,3903,3,13,39142,1838,0.03185,0,0.3109,0.2856983364965926,0.2856983364965926
6766,3903,3,14,39141,1587,0.0063,1,0.2777,0.2856983364965926,0.2856983364965926
6766,3903,3,15,39140,2218,0.01916,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,3,16,39139,2355,0.01099,0,0.3108,0.2856983364965926,0.2856983364965926
6766,3903,3,17,39138,2498,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,3,18,39137,1918,0.05912,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,3,19,39136,2341,0.08988,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,3,20,39135,2412,0.03303,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,3,21,39134,2187,0.1387,0,0.3109,0.2856983364965926,0.2856983364965926
6766,3903,3,22,39133,1824,0.03887,0,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,3,23,39132,1946,0.0,1,0.9682,0.2856983364965926,0.2856983364965926
6766,3903,3,24,39131,1846,0.03831,0,0.9682,0.2856983364965926,0.2856983364965926
6766,146064,0,5,43780,1000,0.0,1,1.0,0.007140644484864733,0.007140644484864733
6766,146064,0,6,43779,1165,0.0,1,1.0,0.007140644484864733,0.007140644484864733
6766,146064,0,7,43778,1191,0.0,1,0.5173,0.007140644484864733,0.007140644484864733
6766,146064,0,8,43777,1570,3e-05,1,0.5226,0.007140644484864733,0.007140644484864733
6766,146064,0,9,43776,1400,0.03256,0,0.5173,0.007140644484864733,0.007140644484864733
6766,146064,0,10,43775,1669,0.0,1,1.0,0.007140644484864733,0.007140644484864733
6766,146064,0,11,43774,1770,0.01244,0,0.5226,0.007140644484864733,0.007140644484864733
6766,146064,0,12,43773,1794,0.0,1,1.0,0.007140644484864733,0.007140644484864733
6766,146064,0,13,43772,2420,0.15221,0,0.5173,0.007140644484864733,0.007140644484864733
6766,146064,0,14,43771,1262,0.0,1,1.0,0.007140644484864733,0.007140644484864733
6766,146064,0,15,43770,1385,0.0,1,1.0,0.007140644484864733,0.007140644484864733
6766,146064,0,16,43769,1705,0.0,1,1.0,0.007140644484864733,0.007140644484864733
6766,146064,0,17,43768,1784,0.02104,0,1.0,0.007140644484864733,0.007140644484864733
6766,146064,0,18,43767,1597,0.00313,1,0.5173,0.007140644484864733,0.007140644484864733
6766,146064,0,19,43766,1687,0.0053,1,1.0,0.007140644484864733,0.007140644484864733
6766,146064,0,20,43765,1702,0.0,1,1.0,0.007140644484864733,0.007140644484864733
6766,146064,0,21,43764,1715,0.0083,1,1.0,0.007140644484864733,0.007140644484864733
6766,146064,0,22,43763,2025,0.0,1,1.0,0.007140644484864733,0.007140644484864733
6766,146064,0,23,43762,1830,0.01408,0,0.5174,0.007140644484864733,0.007140644484864733
6766,146064,0,24,43761,1492,0.02029,0,1.0,0.007140644484864733,0.007140644484864733
6766,146064,1,5,43780,1000,0.0,1,1.0,0.007140644484864733,0.007140644484864733
6766,146064,1,6,43779,1044,0.00095,1,0.5173,0.007140644484864733,0.007140644484864733
6766,146064,1,7,43778,1232,0.0,1,1.0,0.007140644484864733,0.007140644484864733
6766,146064,1,8,43777,1323,0.0,1,0.5173,0.007140644484864733,0.007140644484864733
6766,146064,1,9,43776,1395,0.0,1,1.0,0.007140644484864733,0.007140644484864733
6766,146064,1,10,43775,1813,0.0,1,0.5173,0.007140644484864733,0.007140644484864733
6766,146064,1,11,43774,3243,0.0,1,1.0,0.007140644484864733,0.007140644484864733
6766,146064,1,12,43773,4009,0.0,1,1.0,0.007140644484864733,0.007140644484864733
6766,146064,1,13,43772,2316,0.0,1,1.0,0.007140644484864733,0.007140644484864733
6766,146064,1,14,43771,8241,0.0,1,0.5173,0.007140644484864733,0.007140644484864733
6766,146064,1,15,43770,4507,0.0178,0,0.5227,0.007140644484864733,0.007140644484864733
